EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|Hora|geometry
usp2015fwqt|2015-03-25 13:07:56.079999|-18.819|-43.5445|0.0|MASSUMPCAO||USP|usp2015fwqt|M|2.860060379|scmag@seisMaster|Congonhas do Norte/MG|earthquake|13|POINT (-43.5445 -18.819)
usp2015fpyi|2015-03-21 21:00:21.736659|-0.216369|-60.152611|0.0|JROBERTO||USP|usp2015fpyi|mR|3.644564825|JRoberto|Caroebe/RR|earthquake|21|POINT (-60.152611 -0.216369)
usp2015fmhm|2015-03-19 21:05:59.987710|-21.893112|-42.292541|0.0|JROBERTO||USP|usp2015fmhm|mR|1.961374113|JRoberto|Macuco/RJ|earthquake|21|POINT (-42.292541 -21.893112)
usp2015flst|2015-03-19 13:38:24.508447|-18.744171|-40.418549|0.0|JROBERTO||USP|usp2015flst|mR|2.142175379|JRoberto|Nova Venecia/ES|earthquake|13|POINT (-40.418549 -18.744171)
usp2015fjyz|2015-03-18 14:31:52.625530|-3.992435|-38.58263|0.0|JROBERTO||USP|usp2015fjyz|mR|1.730001355|JRoberto|Pacatuba/CE|earthquake|14|POINT (-38.58263 -3.992435)
usp2015fimo|2015-03-17 19:07:04.611339|-14.209464|-39.218319|0.0|JROBERTO||USP|usp2015fimo|mR|2.259502222|JRoberto|Ubaitaba/BA|earthquake|19|POINT (-39.218319 -14.209464)
usp2015fctj|2015-03-14 15:44:17.134044|-7.296833|-36.839241|0.0|JROBERTO||USP|usp2015fctj|mR|1.511414641|JRoberto|Taperoa/PB|earthquake|15|POINT (-36.839241 -7.296833)
usp2015fbdu|2015-03-13 18:42:42.494719|-17.763819|-43.294476|0.0|JROBERTO||USP|usp2015fbdu|mR|2.314470676|JRoberto|Senador Modestino Goncalves/MG|earthquake|18|POINT (-43.294476 -17.763819)
usp2015espl|2015-03-09 02:23:08.437750|-12.364604|-73.063026|10.0|JROBERTO||USP|usp2015espl|mb|4.246029509|jroberto|Central Peru|earthquake|2|POINT (-73.063026 -12.364604)
usp2015epxf|2015-03-07 14:54:50.902282|-8.771124|-74.153076|139.3776398|JROBERTO||USP|usp2015epxf|mb|4.809935798|JRoberto|Marechal Thaumaturgo/AC|earthquake|14|POINT (-74.153076 -8.771124)
usp2015dhro|2015-02-16 21:25:01.201290|-9.394336|-65.658272|0.0|JROBERTO||USP|usp2015dhro|mR|1.092194925|jroberto|Western Brazil|earthquake|21|POINT (-65.658272 -9.394336)
usp2015cxqz|2015-02-11 09:46:31.527029|-10.477937|-51.76194|0.0|JROBERTO||USP|usp2015cxqz|mR|4.063827411|JRoberto|Confresa/MT|earthquake|9|POINT (-51.76194 -10.477937)
usp2015cqxh|2015-02-07 17:01:22.111963|-3.576433|-40.542297|0.0|JROBERTO||USP|usp2015cqxh|MLv|2.022167499|JRoberto|Alcantaras/CE|earthquake|17|POINT (-40.542297 -3.576433)
usp2015cplz|2015-02-06 22:10:05.078804|-8.298413|-35.981758|0.0|JROBERTO||USP|usp2015cplz|mR|1.83733584|JRoberto|Caruaru/PE|earthquake|22|POINT (-35.981758 -8.298413)
usp2015coqr|2015-02-06 11:24:06.165436|-8.287357|-35.95956|0.0|JROBERTO||USP|usp2015coqr|mR|1.462369934|JRoberto|Caruaru/PE|earthquake|11|POINT (-35.95956 -8.287357)
usp2015cmnp|2015-02-05 07:33:51.154589|-20.067648|-43.407928|0.0|JROBERTO||USP|usp2015cmnp|mR|2.131278916|JRoberto|Catas Altas/MG|earthquake|7|POINT (-43.407928 -20.067648)
usp2015cmaj|2015-02-05 00:53:27.647857|-8.350136|-35.992935|0.0|JROBERTO||USP|usp2015cmaj|mR|2.03151835|JRoberto|Caruaru/PE|earthquake|0|POINT (-35.992935 -8.350136)
usp2015clxj|2015-02-04 23:22:35.276908|-20.061893|-43.419415|0.0|JROBERTO||USP|usp2015clxj|mR|2.769589878|jroberto|Catas Altas/MG|earthquake|23|POINT (-43.419415 -20.061893)
usp2015cjmh|2015-02-03 15:30:35.694424|-8.358922|-35.992226|0.0|JROBERTO||USP|usp2015cjmh|mR|0.744217381|JRoberto|Caruaru/PE|earthquake|15|POINT (-35.992226 -8.358922)
usp2015cjkz|2015-02-03 14:51:00.321763|-8.29283|-35.982532|0.0|JROBERTO||USP|usp2015cjkz|mR|1.946302434|JRoberto|Caruaru/PE|earthquake|14|POINT (-35.982532 -8.29283)
usp2015cipc|2015-02-03 03:47:29.462733|-24.051601|-44.884697|0.0|JROBERTO||USP|usp2015cipc|mR|2.061440553|jroberto|Ilhabela/SP|earthquake|3|POINT (-44.884697 -24.051601)
usp2015btai|2015-01-25 15:17:42.109874|-10.284687|-74.03199|10.0|JROBERTO@VITORIA||USP|usp2015btai|mb|4.516138778|jroberto@vitoria|Central Peru|earthquake|15|POINT (-74.03199 -10.284687)
usp2015aine|2015-01-05 15:44:45.592308|-25.015854|-49.103722|0.0|JROBERTO||USP|usp2015aine|mR|3.133329073|JRoberto|Tunas do Parana/PR|earthquake|15|POINT (-49.103722 -25.015854)
usp2014zmtb|2014-12-29 17:39:38.535512|-5.496052|-36.128834|0.0|JROBERTO||USP|usp2014zmtb|mR|1.45321086|JRoberto|Pedra Preta/RN|earthquake|17|POINT (-36.128834 -5.496052)
usp2014zfjd|2014-12-25 16:41:48.931362|-10.233903|-51.664238|0.0|JROBERTO||USP|usp2014zfjd|mR|2.6397451|JRoberto|Confresa/MT|earthquake|16|POINT (-51.664238 -10.233903)
usp2014zaat|2014-12-22 18:46:39.954890|-18.266066|-45.254292|0.0|JROBERTO||USP|usp2014zaat|mR|2.673661547|JRoberto|Tres Marias/MG|earthquake|18|POINT (-45.254292 -18.266066)
usp2014xron|2014-12-03 21:57:44.871767|-5.519153|-55.402901|0.0|JROBERTO||USP|usp2014xron|mR|2.519832657|JRoberto|Trairao/PA|earthquake|21|POINT (-55.402901 -5.519153)
usp2014xdfj|2014-11-26 01:26:25.706972|-6.294421|-71.869324|594.1804199|JROBERTO||USP|usp2014xdfj|mb|5.008718697|JRoberto|Ipixuna/AM|earthquake|1|POINT (-71.869324 -6.294421)
usp2014wlhb|2014-11-16 05:51:14.303130|-19.643793|-43.2164|0.0|JROBERTO||USP|usp2014wlhb|mR|2.869893101|JRoberto|Itabira/MG|earthquake|5|POINT (-43.2164 -19.643793)
usp2014weow|2014-11-12 13:50:48.284147|-20.016054|-45.343788|0.0|JROBERTO||USP|usp2014weow|mR|2.546565675|JRoberto|Santo Antonio do Monte/MG|earthquake|13|POINT (-45.343788 -20.016054)
usp2014vczm|2014-10-28 11:23:55.586558|-18.546516|-45.376358|0.0|JROBERTO||USP|usp2014vczm|mR|2.521685258|JRoberto|Morada Nova de Minas/MG|earthquake|11|POINT (-45.376358 -18.546516)
usp2014ubjf|2014-10-13 08:29:21.154361|-16.002405|-41.640358|0.0|JROBERTO||USP|usp2014ubjf|mR|1.985404264|jroberto|Santa Cruz de Salinas/MG|earthquake|8|POINT (-41.640358 -16.002405)
usp2014tomu|2014-10-06 07:32:33.935966|-26.389463|-49.107563|0.0|JROBERTO||USP|usp2014tomu|mR|2.595920691|JRoberto|Schroeder/SC|earthquake|7|POINT (-49.107563 -26.389463)
usp2014tifa|2014-10-02 20:48:10.028625|-17.661043|-60.125626|0.0|JROBERTO||USP|usp2014tifa|mR|2.626443504|JRoberto|Central Bolivia|earthquake|20|POINT (-60.125626 -17.661043)
usp2014tggb|2014-10-01 19:04:00.174046|-18.499821|-42.133972|0.0|JROBERTO||USP|usp2014tggb|mR|2.352447036|JRoberto|Marilac/MG|earthquake|19|POINT (-42.133972 -18.499821)
usp2014tfhq|2014-10-01 06:42:41.786150|-16.651892|-43.910397|0.0|JROBERTO||USP|usp2014tfhq|mR|1.435925442|JRoberto|Montes Claros/MG|earthquake|6|POINT (-43.910397 -16.651892)
usp2014szmy|2014-09-28 02:35:23.254263|-13.677211|-71.735786|10.0|JROBERTO||USP|usp2014szmy|mb|4.687744082|jroberto|Central Peru|earthquake|2|POINT (-71.735786 -13.677211)
usp2014smdj|2014-09-20 18:58:51.168709|-16.732321|-43.868504|2.0|JROBERTO||USP|usp2014smdj|mR|1.747792735|JRoberto|Montes Claros/MG|earthquake|18|POINT (-43.868504 -16.732321)
usp2014sioc|2014-09-18 19:51:38.889574|-17.976217|-41.476345|0.0|JROBERTO||USP|usp2014sioc|mR|2.248915761|JRoberto|Frei Gaspar/MG|earthquake|19|POINT (-41.476345 -17.976217)
usp2014rumu|2014-09-11 03:17:18.374747|-11.623655|-56.650639|0.0|JROBERTO||USP|usp2014rumu|mR|3.901265045|JRoberto|Novo Horizonte do Norte/MT|earthquake|3|POINT (-56.650639 -11.623655)
usp2014rkrs|2014-09-05 18:24:57.693807|-10.598182|-56.995655|0.0|JROBERTO||USP|usp2014rkrs|mR|2.312459473|JRoberto|Tabapora/MT|earthquake|18|POINT (-56.995655 -10.598182)
usp2014rdmv|2014-09-01 19:59:32.529970|-16.669495|-43.874866|2.0|JROBERTO||USP|usp2014rdmv|mR|2.181030774|JRoberto|Montes Claros/MG|earthquake|19|POINT (-43.874866 -16.669495)
usp2014qwgo|2014-08-28 20:52:50.080763|-11.56043|-47.754284|0.0|JROBERTO||USP|usp2014qwgo|mR|2.455533627|JRoberto|Chapada da Natividade/TO|earthquake|20|POINT (-47.754284 -11.56043)
usp2014qvxu|2014-08-28 16:27:22.184927|-14.826797|-59.562469|0.0|JROBERTO||USP|usp2014qvxu|mR|2.712469208|JRoberto|Conquista D'oeste/MT|earthquake|16|POINT (-59.562469 -14.826797)
usp2014qqoi|2014-08-25 17:59:37.900899|-16.775312|-43.84277|0.0|JROBERTO||USP|usp2014qqoi|mR|1.472146841|JRoberto|Montes Claros/MG|earthquake|17|POINT (-43.84277 -16.775312)
usp2014qmgz|2014-08-23 09:43:31.117095|-12.340207|-48.238129|0.0|JROBERTO||USP|usp2014qmgz|mR|2.642301978|JRoberto|Sao Valerio da Natividade/TO|earthquake|9|POINT (-48.238129 -12.340207)
usp2014qlwn|2014-08-23 04:27:04.993407|-8.544228|-53.24725|0.0|JROBERTO||USP|usp2014qlwn|mR|2.615144559|JRoberto|Rio Peti/PA|earthquake|4|POINT (-53.24725 -8.544228)
usp2014qlft|2014-08-22 19:59:01.786331|-16.797098|-43.896519|0.0|JROBERTO||USP|usp2014qlft|mR|1.451637298|JRoberto|Montes Claros/MG|earthquake|19|POINT (-43.896519 -16.797098)
usp2014qjel|2014-08-21 17:03:00.754653|-14.949394|-59.7211|0.0|JROBERTO||USP|usp2014qjel|mR|2.665217062|JRoberto|Vila Bela da Santissima Trindade/MT|earthquake|17|POINT (-59.7211 -14.949394)
usp2014qdul|2014-08-18 18:18:03.051927|-30.162251|-51.554436|0.0|JROBERTO||USP|usp2014qdul|mR|2.255332007|JRoberto|Eldorado do Sul/RS|earthquake|18|POINT (-51.554436 -30.162251)
usp2014plgw|2014-08-08 14:59:58.920383|-16.703428|-44.008648|2.0|JROBERTO||USP|usp2014plgw|mR|1.332939545|JRoberto|Montes Claros/MG|earthquake|14|POINT (-44.008648 -16.703428)
usp2014pgna|2014-08-06 00:26:23.000000|-29.4694|-50.8636|0.0|JROBERTO||USP|usp2014pgna|MLv|0.9529741482|JRoberto|Gramado/RS|earthquake|0|POINT (-50.8636 -29.4694)
usp2014pfjb|2014-08-05 09:17:24.601332|-18.62727|-40.799309|0.0|JROBERTO||USP|usp2014pfjb|MLv|1.856027327|JRoberto|Barra de Sao Francisco/ES|earthquake|9|POINT (-40.799309 -18.62727)
usp2014pdar|2014-08-04 02:45:59.000000|-29.4713|-50.8602|0.0|JROBERTO||USP|usp2014pdar|MLv|1.135640377|JRoberto|Gramado/RS|earthquake|2|POINT (-50.8602 -29.4713)
usp2014orqt|2014-07-28 21:16:32.117197|-21.091745|-44.593609|0.0|JROBERTO||USP|usp2014orqt|mR|2.512400269|JRoberto|Nazareno/MG|earthquake|21|POINT (-44.593609 -21.091745)
usp2014oetr|2014-07-21 19:58:48.442935|-16.691133|-43.878525|2.0|JROBERTO||USP|usp2014oetr|mR|1.563464943|JRoberto|Montes Claros/MG|earthquake|19|POINT (-43.878525 -16.691133)
usp2014oaxt|2014-07-19 17:30:30.000000|-7.05|-55.3633|0.0|JROBERTO||USP|usp2014oaxt|MLv|0.4860355302|JRoberto|Novo Progresso/PA|earthquake|17|POINT (-55.3633 -7.05)
usp2014nxab|2014-07-17 14:06:57.000000|-16.688|-43.8182|0.0|JROBERTO||USP|usp2014nxab|MLv|1.267279779|JRoberto|Montes Claros/MG|earthquake|14|POINT (-43.8182 -16.688)
usp2014ntur|2014-07-15 19:59:53.087426|-16.677694|-43.907246|2.0|JROBERTO||USP|usp2014ntur|mR|1.274714897|JRoberto|Montes Claros/MG|earthquake|19|POINT (-43.907246 -16.677694)
usp2014nnzx|2014-07-12 15:49:51.634574|-8.627634|-53.274242|0.0|JROBERTO||USP|usp2014nnzx|mb|3.653756776|JRoberto|Rio Peti/PA|earthquake|15|POINT (-53.274242 -8.627634)
usp2014nnnd|2014-07-12 09:21:44.946851|-8.625807|-53.272171|0.0|JROBERTO||USP|usp2014nnnd|mb|4.290005663|JRoberto|Rio Peti/PA|earthquake|9|POINT (-53.272171 -8.625807)
usp2014niwm|2014-07-09 20:24:55.589602|-13.895095|-50.225685|0.0|JROBERTO||USP|usp2014niwm|mR|2.757528908|JRoberto|Mundo Novo/GO|earthquake|20|POINT (-50.225685 -13.895095)
usp2014nbmo|2014-07-05 19:26:36.175517|-21.21703|-45.768906|0.0|JROBERTO||USP|usp2014nbmo|mR|2.363548832|jroberto|Campos Gerais/MG|earthquake|19|POINT (-45.768906 -21.21703)
usp2014mwbd|2014-07-02 19:59:51.155770|-16.707981|-43.8284|2.0|JROBERTO||USP|usp2014mwbd|mR|2.415117171|JRoberto|Montes Claros/MG|earthquake|19|POINT (-43.8284 -16.707981)
usp2014mlzb|2014-06-27 07:35:00.663021|-8.569074|-73.942497|166.4499512|JROBERTO||USP|usp2014mlzb|mb|4.58893556|jroberto|Peru-Brazil Border Region|earthquake|7|POINT (-73.942497 -8.569074)
usp2014mlbz|2014-06-26 19:55:51.564231|-8.494898|-49.399376|0.0|JROBERTO||USP|usp2014mlbz|mR|2.372306399|JRoberto|Couto de Magalhaes/TO|earthquake|19|POINT (-49.399376 -8.494898)
usp2014mihu|2014-06-25 07:27:40.252900|3.943568|-71.418617|10.0|JROBERTO||USP|usp2014mihu|mb|4.361396602|JRoberto|Colombia|earthquake|7|POINT (-71.418617 3.943568)
usp2014mhlv|2014-06-24 20:21:02.956883|-16.700239|-43.820942|2.0|JROBERTO||USP|usp2014mhlv|mR|2.160706245|JRoberto|Montes Claros/MG|earthquake|20|POINT (-43.820942 -16.700239)
usp2014mfft|2014-06-23 15:01:04.000000|-16.6891|-43.8047|0.0|JROBERTO||USP|usp2014mfft|MLv|1.480353082|JRoberto|Montes Claros/MG|earthquake|15|POINT (-43.8047 -16.6891)
usp2014lxdg|2014-06-19 04:39:28.321652|-16.217653|-50.896198|0.0|JROBERTO||USP|usp2014lxdg|mR|3.039163236|jroberto|Jaupaci/GO|earthquake|4|POINT (-50.896198 -16.217653)
usp2014lvfk|2014-06-18 03:29:25.000000|-5.584|-36.1031|0.0|JROBERTO||USP|usp2014lvfk|mR|3.525107203|JRoberto|Pedra Preta/RN|earthquake|3|POINT (-36.1031 -5.584)
usp2014lukr|2014-06-17 17:00:04.756675|-16.827526|-43.830582|2.0|JROBERTO||USP|usp2014lukr|mR|2.253811115|JRoberto|Montes Claros/MG|earthquake|17|POINT (-43.830582 -16.827526)
usp2014lsvk|2014-06-16 20:09:26.000000|-16.6903|-43.8159|2.0|JROBERTO||USP|usp2014lsvk|mR|1.150129703|JRoberto|Montes Claros/MG|earthquake|20|POINT (-43.8159 -16.6903)
usp2014lkot|2014-06-12 07:41:56.067610|-7.04789|-73.9188|10.0|JROBERTO||USP|usp2014lkot|mb|3.679183441|jroberto|Peru-Brazil Border Region|earthquake|7|POINT (-73.9188 -7.04789)
usp2014kyeo|2014-06-05 12:55:48.203559|-8.580629|-53.257584|0.0|JROBERTO||USP|usp2014kyeo|mb|3.725686312|JRoberto|Rio Peti/PA|earthquake|12|POINT (-53.257584 -8.580629)
usp2014kwyx|2014-06-04 20:55:31.345937|-18.795534|-47.763676|0.0|JROBERTO||USP|usp2014kwyx|mR|2.707850792|JRoberto|Estrela do Sul/MG|earthquake|20|POINT (-47.763676 -18.795534)
usp2014kwno|2014-06-04 15:12:25.145265|-21.619556|-44.932732|0.0|JROBERTO||USP|usp2014kwno|mR|2.249297909|JRoberto|Luminarias/MG|earthquake|15|POINT (-44.932732 -21.619556)
usp2014kvbv|2014-06-03 20:07:39.485801|-0.778397|-59.73782|0.0|JROBERTO||USP|usp2014kvbv|mR|2.474701436|JRoberto|Presidente Figueiredo/AM|earthquake|20|POINT (-59.73782 -0.778397)
usp2014kvam|2014-06-03 19:28:00.887646|-14.718895|-59.104431|0.0|JROBERTO||USP|usp2014kvam|mR|2.838132818|JRoberto|Conquista D'oeste/MT|earthquake|19|POINT (-59.104431 -14.718895)
usp2014ktpm|2014-06-03 00:45:36.069369|-8.544724|-53.244713|0.0|JROBERTO||USP|usp2014ktpm|mR|3.32615638|jroberto|Rio Peti/PA|earthquake|0|POINT (-53.244713 -8.544724)
usp2014knvq|2014-05-30 21:03:23.974415|-30.450865|-52.928902|0.0|JROBERTO||USP|usp2014knvq|mR|2.008775651|JRoberto|Cachoeira do Sul/RS|earthquake|21|POINT (-52.928902 -30.450865)
usp2014knuf|2014-05-30 20:20:44.537700|-16.694067|-43.852211|2.0|JROBERTO||USP|usp2014knuf|mR|1.377364109|JRoberto|Montes Claros/MG|earthquake|20|POINT (-43.852211 -16.694067)
usp2014kloc|2014-05-29 14:58:30.000000|-21.8477|-41.6596|0.0|JROBERTO||USP|usp2014kloc|MLv|0.7314322965|JRoberto|Sao Fidelis/RJ|earthquake|14|POINT (-41.6596 -21.8477)
usp2014klix|2014-05-29 12:20:54.000000|-21.0654|-44.6645|0.0|JROBERTO||USP|usp2014klix|MLv|0.9599788345|JRoberto|Bom Sucesso/MG|earthquake|12|POINT (-44.6645 -21.0654)
usp2014kglr|2014-05-26 20:04:35.540091|-16.748615|-43.852848|2.0|JROBERTO||USP|usp2014kglr|mR|1.58289898|JRoberto|Montes Claros/MG|earthquake|20|POINT (-43.852848 -16.748615)
usp2014kdlg|2014-05-25 04:26:36.000000|-21.0644|-44.6595|0.0|JROBERTO||USP|usp2014kdlg|MLv|1.091495412|JRoberto|Bom Sucesso/MG|earthquake|4|POINT (-44.6595 -21.0644)
usp2014jzed|2014-05-22 20:19:06.000000|-16.6911|-43.8681|0.0|JROBERTO||USP|usp2014jzed|MLv|1.581110103|JRoberto|Montes Claros/MG|earthquake|20|POINT (-43.8681 -16.6911)
usp2014jytp|2014-05-22 14:59:29.447499|-22.792042|-43.766327|0.0|JROBERTO||USP|usp2014jytp|mR|2.312748781|JRoberto|Itaguai|earthquake|14|POINT (-43.766327 -22.792042)
usp2014jvgv|2014-05-20 17:08:08.329352|-5.534213|-55.302414|0.0|JROBERTO||USP|usp2014jvgv|mR|2.952008515|JRoberto|Trairao/PA|earthquake|17|POINT (-55.302414 -5.534213)
usp2014jtkj|2014-05-19 16:38:28.008366|-14.712565|-59.095673|0.0|JROBERTO||USP|usp2014jtkj|mR|2.093043547|JRoberto|Conquista D'oeste/MT|earthquake|16|POINT (-59.095673 -14.712565)
usp2014jlza|2014-05-15 14:57:42.000000|-16.6898|-43.8564|2.0|JROBERTO||USP|usp2014jlza|mR|1.468061325|JRoberto|Montes Claros/MG|earthquake|14|POINT (-43.8564 -16.6898)
usp2014jlxs|2014-05-15 14:17:59.824654|-23.58703|-51.796021|0.0|JROBERTO||USP|usp2014jlxs|mR|2.708386007|JRoberto|Marialva/PR|earthquake|14|POINT (-51.796021 -23.58703)
usp2014jioh|2014-05-13 18:07:40.665069|3.196725|-71.019394|10.0|JROBERTO||USP|usp2014jioh|mb|4.348722051|JRoberto|Colombia|earthquake|18|POINT (-71.019394 3.196725)
usp2014jgpq|2014-05-12 16:32:39.373573|-16.408876|-56.289841|0.0|JROBERTO||USP|usp2014jgpq|mR|2.590876157|JRoberto|Barao de Melgaco/MT|earthquake|16|POINT (-56.289841 -16.408876)
usp2014ixta|2014-05-07 20:01:35.311009|-23.288115|-45.743084|0.0|JROBERTO||USP|usp2014ixta|mR|1.908999578|JRoberto|Jambeiro/SP|earthquake|20|POINT (-45.743084 -23.288115)
usp2014inyw|2014-05-02 11:37:33.407026|-19.550304|-57.366966|0.0|JROBERTO||USP|usp2014inyw|mb|3.672170691|JRoberto|Ladario/MS|earthquake|11|POINT (-57.366966 -19.550304)
usp2014iexp|2014-04-27 12:45:09.000000|-5.9071|-35.5676|2.0|JROBERTO||USP|usp2014iexp|MLv|1.79401882|JRoberto|Sao Pedro/RN|earthquake|12|POINT (-35.5676 -5.9071)
usp2014hybf|2014-04-23 18:38:02.265348|3.756329|-71.926956|33.0|JROBERTO||USP|usp2014hybf|mb|3.97787947|JRoberto|Colombia|earthquake|18|POINT (-71.926956 3.756329)
usp2014hxzo|2014-04-23 17:47:00.000000|-16.0|-52.7018|0.0|JROBERTO@VITORIA||USP|usp2014hxzo|MLv|1.667841303|scmag@seisMaster|Torixoreu/MT|earthquake|17|POINT (-52.7018 -16)
usp2014hmxz|2014-04-17 16:30:22.119976|-14.917437|-58.65411|0.0|JROBERTO||USP|usp2014hmxz|mR|2.490131159|JRoberto|Reserva do Cabacal/MT|earthquake|16|POINT (-58.65411 -14.917437)
usp2014hicw|2014-04-15 01:17:26.654844|-19.473089|-45.386105|2.0|JROBERTO||USP|usp2014hicw|mR|2.011895543|JRoberto|Martinho Campos/MG|earthquake|1|POINT (-45.386105 -19.473089)
usp2014gtbk|2014-04-06 19:31:04.551687|-16.681116|-43.882744|2.0|JROBERTO||USP|usp2014gtbk|mR|3.353601527|JRoberto|Montes Claros/MG|earthquake|19|POINT (-43.882744 -16.681116)
usp2014gspz|2014-04-06 13:43:50.000000|-16.7|-43.88|0.0|JROBERTO||USP|usp2014gspz|MLv|2.348727304|massumpcao|Montes Claros/MG|earthquake|13|POINT (-43.88 -16.7)
usp2014gspv|2014-04-06 13:39:28.695275|-16.656969|-43.982769|2.0|JROBERTO||USP|usp2014gspv|mR|3.160573703|JRoberto|Montes Claros/MG|earthquake|13|POINT (-43.982769 -16.656969)
usp2014grbi|2014-04-05 17:11:55.711356|-20.253401|-43.946281|0.0|JROBERTO||USP|usp2014grbi|mR|2.153049959|JRoberto|Moeda/MG|earthquake|17|POINT (-43.946281 -20.253401)
usp2014grbh|2014-04-05 17:09:11.190343|-20.267668|-43.925163|0.0|JROBERTO||USP|usp2014grbh|mR|2.68195574|JRoberto|Itabirito/MG|earthquake|17|POINT (-43.925163 -20.267668)
usp2014gjre|2014-04-01 16:06:58.259442|-16.705799|-43.728745|2.0|JROBERTO||USP|usp2014gjre|mR|2.457376785|JRoberto|Montes Claros/MG|earthquake|16|POINT (-43.728745 -16.705799)
usp2014fhol|2014-03-17 06:55:29.165735|-24.562992|-45.538704|0.0|JROBERTO||USP|usp2014fhol|mR|2.180380834|JRoberto|Ilhabela/SP|earthquake|6|POINT (-45.538704 -24.562992)
usp2014alxg|2014-01-07 12:14:00.103861|-5.519833|-36.172935|0.0|JROBERTO||USP|usp2014alxg|mR|2.617078857|JRoberto|Pedra Preta/RN|earthquake|12|POINT (-36.172935 -5.519833)
usp2014aiwr|2014-01-05 20:32:11.017053|-5.451337|-36.123444|2.0|JROBERTO||USP|usp2014aiwr|mR|2.200103617|jroberto|Pedra Preta/RN|earthquake|20|POINT (-36.123444 -5.451337)
usp2013xony|2013-12-02 06:16:40.414104|-5.41067|-36.103069|0.0|JROBERTO||USP|usp2013xony|mR|3.145486516|jroberto|Pedra Preta/RN|earthquake|6|POINT (-36.103069 -5.41067)
usp2013xnyl|2013-12-01 22:29:51.216205|-5.41581|-36.118454|0.0|JROBERTO||USP|usp2013xnyl|mR|2.117439788|jroberto|Pedra Preta/RN|earthquake|22|POINT (-36.118454 -5.41581)
usp2013vrdt|2013-11-05 05:28:06.603169|-5.436939|-36.120323|2.0|JROBERTO||USP|usp2013vrdt|mR|2.042599206|jroberto|Pedra Preta/RN|earthquake|5|POINT (-36.120323 -5.436939)
usp2013vnza|2013-11-03 11:39:56.297825|-5.482454|-36.138096|2.0|JROBERTO||USP|usp2013vnza|mR|2.436755759|jroberto|Pedra Preta/RN|earthquake|11|POINT (-36.138096 -5.482454)
usp2013vmta|2013-11-02 19:29:42.906133|-5.447718|-36.129547|2.0|JROBERTO||USP|usp2013vmta|mR|1.935534939|jroberto|Pedra Preta/RN|earthquake|19|POINT (-36.129547 -5.447718)
usp2013vmde|2013-11-02 11:28:51.585599|-5.577923|-36.160248|2.0|JROBERTO||USP|usp2013vmde|mR|1.780819905|jroberto|Pedra Preta/RN|earthquake|11|POINT (-36.160248 -5.577923)
usp2013vjnc|2013-11-01 01:05:14.259611|-5.440601|-36.122246|2.0|JROBERTO||USP|usp2013vjnc|mR|1.978852545|jroberto|Pedra Preta/RN|earthquake|1|POINT (-36.122246 -5.440601)
usp2013vfcr|2013-10-29 15:17:29.602313|-5.390698|-36.116714|0.0|JROBERTO||USP|usp2013vfcr|mR|3.362209403|JRoberto|Pedra Preta/RN|earthquake|15|POINT (-36.116714 -5.390698)
usp2013vanl|2013-10-27 03:02:06.161021|-20.067095|-51.095493|0.0|JROBERTO||USP|usp2013vanl|mR|2.728190926|JRoberto|Aparecida do Taboado/MS|earthquake|3|POINT (-51.095493 -20.067095)
usp2013ubnv|2013-10-13 10:49:59.912421|-9.674218|-72.285995|16.0|JROBERTO||USP|usp2013ubnv|mb|4.457398199|JRoberto|Jordao/AC|earthquake|10|POINT (-72.285995 -9.674218)
usp2013tgxw|2013-10-02 04:03:18.446348|-12.201112|-70.874283|10.0|JROBERTO||USP|usp2013tgxw|mb|4.228668078|JRoberto|Central Peru|earthquake|4|POINT (-70.874283 -12.201112)
usp2013pqte|2013-08-11 14:53:46.021315|-7.919498|-50.130955|0.0|JROBERTO||USP|usp2013pqte|mb|4.40948742|JRoberto|Pau d'Arco/PA|earthquake|14|POINT (-50.130955 -7.919498)
usp2013paqo|2013-08-02 19:24:27.125830|-19.032104|-43.260532|0.0|JROBERTO||USP|usp2013paqo|mR|2.117617234|JRoberto|Dom Joaquim/MG|earthquake|19|POINT (-43.260532 -19.032104)
usp2013oulb|2013-07-30 09:52:31.834511|-13.668547|-49.01609|0.0|JROBERTO||USP|usp2013oulb|mR|2.515409305|JRoberto|Santa Tereza de Goias/GO|earthquake|9|POINT (-49.01609 -13.668547)
usp2013ntzv|2013-07-15 22:35:49.873156|-9.752586|-74.384781|166.0|JROBERTO||USP|usp2013ntzv|mb|5.13783533|scmag@seisComP|Central Peru|earthquake|22|POINT (-74.384781 -9.752586)
usp2013mcso|2013-06-22 06:04:47.420272|-13.94757|-49.043858|2.0|JROBERTO||USP|usp2013mcso|mR|3.615008753|jroberto|Estrela do Norte/GO|earthquake|6|POINT (-49.043858 -13.94757)
usp2013lgkl|2013-06-10 00:59:33.260349|-13.032568|-52.137127|0.0|JROBERTO||USP|usp2013lgkl|mR|3.23945052|jroberto|Ribeirao Cascalheira/MT|earthquake|0|POINT (-52.137127 -13.032568)
usp2013kels|2013-05-25 17:48:59.658067|-6.866671|-50.297672|0.0|JROBERTO||USP|usp2013kels|mR|3.234526201|jroberto|Agua Azul do Norte/PA|earthquake|17|POINT (-50.297672 -6.866671)
