evid,origin,longitude,latitude,depth,magnitude,magnitudet,region,author,mode,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
usp2017peix,2017-08-04 20:04:49.057000+00:00,-51926,-23472,0.0,2.2,mR,Maringa/PR,jroberto,M,,,,,
usp2017peft,2017-08-04 18:29:04.188000+00:00,-50825,-22887,0.0,1.9,mR,Pedrinhas Paulista/SP,jroberto,M,,,,,
usp2017pbuv,2017-08-03 10:41:46.066000+00:00,-56795,-11587,0.0,2.5,MLv,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2017pbnu,2017-08-03 07:08:13+00:00,-56714,-11644,0.0,1.6,MLv,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2017pbnn,2017-08-03 07:00:32.385000+00:00,-56751,-11580,0.0,2.4,MLv,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2017pbmj,2017-08-03 06:25:46.939000+00:00,-56680,-11661,0.0,2.7,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2017owji,2017-07-31 11:12:50.977000+00:00,-71236,-4906,0.0,2.9,mR,Atalaia do Norte/AM,jroberto,M,,,,,
usp2017omma,2017-07-26 01:12:37.117000+00:00,-43897,-10890,0.0,2.0,mR,Mansidao/BA,jroberto,M,,,,,
usp2017omdj,2017-07-25 20:49:51.138000+00:00,-38236,-4129,0.0,3.3,mR,Cascavel/CE,jroberto,M,,,,,
usp2017ojxd,2017-07-24 15:24:26.772000+00:00,-55505,1513,0.0,3.6,mR,Oriximina/PA,jroberto,M,,,,,
usp2017obie,2017-07-19 22:46:01.601000+00:00,-66171,-8591,0.0,3.4,mR,Labrea/AM,jroberto,M,,,,,
usp2017oali,2017-07-19 11:13:11.646000+00:00,-57542,-11522,0.0,2.6,mR,Porto dos Gauchos/MT,jroberto,M,,,,,
usp2017nvku,2017-07-16 17:15:45.768000+00:00,-65034,-1320,0.0,4.1,mR,Maraa/AM,massumpcao,M,,,,,
usp2017nqip,2017-07-13 22:29:40.249000+00:00,-47489,-23620,0.0,1.8,mR,Votorantim/SP,jroberto,M,,,,,
usp2017nlkx,2017-07-11 05:58:15.426000+00:00,-50612,-5815,0.0,2.6,mR,Parauapebas/PA,jroberto,M,,,,,
usp2017ndis,2017-07-06 19:46:02.336000+00:00,-54414,1622,0.0,3.2,mR,Parque Nacional Tumucumaque/PA,jroberto,M,,,,,
usp2017ndfj,2017-07-06 18:05:45+00:00,-50682,-21616,0.0,2.6,mR,Piacatu/SP,jroberto,M,,,,,
usp2017nbfr,2017-07-05 15:58:00.405000+00:00,-58272,-9218,0.0,3.0,mR,Cotriguacu/MT,jroberto,M,,,,,
usp2017mojx,2017-06-28 15:19:55.058000+00:00,-47975,-17487,0.0,2.0,mR,Ipameri/GO,jroberto,M,,,,,
usp2017mmxv,2017-06-27 20:05:43.038000+00:00,-53590,-31557,0.0,1.8,mR,Candiota/RS,jroberto,M,,,,,
usp2017mmrm,2017-06-27 16:53:41.182000+00:00,-56058,-15426,0.0,2.6,mR,Cuiaba/MT,jroberto,M,,,,,
usp2017mmnz,2017-06-27 15:07:57.039000+00:00,-48294,-17325,0.0,2.6,mR,Pires do Rio/GO,jroberto,M,,,,,
usp2017mlbl,2017-06-26 19:39:03.306000+00:00,-55402,-7049,0.0,2.0,MLv,Novo Progresso/PA,jroberto,M,,,,,
usp2017lyea,2017-06-19 18:10:57.103000+00:00,-44489,-13398,0.0,2.6,mR,Correntina/BA,jroberto,M,,,,,
usp2017lxmd,2017-06-19 09:08:40.037000+00:00,-38480,-10068,0.0,2.7,mR,Jeremoabo/BA,jroberto,M,,,,,
usp2017lxhl,2017-06-19 06:47:04.168000+00:00,-50469,-5739,0.0,2.7,mR,Parauapebas/PA,jroberto,M,,,,,
usp2017lvld,2017-06-18 06:22:06.342000+00:00,-73021,-8163,133.2,3.7,mb,Peru-Brazil Border Region,jroberto@vitoria,M,,,,,
usp2017lumb,2017-06-17 17:42:49.607000+00:00,-44531,-13402,0.0,2.6,mR,Correntina/BA,jroberto,M,,,,,
usp2017lsms,2017-06-16 15:46:20.149000+00:00,-44714,-18829,0.0,2.7,mR,Felixlandia/MG,massumpcao,M,,,,,
usp2017lnlp,2017-06-13 21:31:34.570000+00:00,-55295,-10423,0.0,2.8,mR,Terra Nova do Norte/MT,jroberto,M,,,,,
usp2017lnjp,2017-06-13 20:31:11.574000+00:00,-53299,-8444,0.0,3.1,mR,Rio Peti/PA,jroberto,M,,,,,
usp2017lkcg,2017-06-12 01:23:47.886000+00:00,-51320,-17658,0.0,2.7,mR,Montividiu/GO,jroberto,M,,,,,
usp2017lipi,2017-06-11 05:43:10.916000+00:00,-57125,-12419,0.0,2.4,mR,Nova Maringa/MT,jroberto,M,,,,,
usp2017ldzg,2017-06-08 17:03:03+00:00,-56734,-11607,0.0,2.5,MLv,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2017lbgv,2017-06-07 05:28:44.539000+00:00,-44092,-22951,0.0,1.7,mR,Mangaratiba/RJ,jroberto,M,,,,,
usp2017lbgm,2017-06-07 05:18:31.675000+00:00,-44157,-23023,0.0,1.5,MLv,Mangaratiba/RJ,jroberto,M,,,,,
usp2017lagi,2017-06-06 16:05:55.679000+00:00,-59175,-27321,21.0,2.6,MLv,Northeastern Argentina,massumpcao,M,,,,,
usp2017kvwd,2017-06-04 06:23:47.776000+00:00,-55020,738,0.0,3.2,mR,Curua/PA,jroberto,M,,,,,
usp2017ktpi,2017-06-03 00:41:27.488000+00:00,-55142,607,0.0,2.9,mR,Oriximina/PA,jroberto,M,,,,,
usp2017kqkr,2017-06-01 06:55:14.066000+00:00,-52943,4979,0.0,4.2,mb,French Guiana,massumpcao,M,,,,,
usp2017kmmh,2017-05-30 03:12:11.867000+00:00,-47403,-23604,0.0,1.8,mR,Votorantim/SP,jroberto,M,,,,,
usp2017klyk,2017-05-29 20:11:16.892000+00:00,-56955,-10045,0.0,2.3,mR,Nova Monte Verde/MT,jroberto,M,,,,,
usp2017kjyt,2017-05-28 18:05:28.357000+00:00,-72580,-9399,0.0,3.2,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2017kghf,2017-05-26 17:49:21.092000+00:00,-73061,-10191,105.0,4.0,mb,Central Peru,cleusa,M,,,,,
usp2017jzfo,2017-05-22 21:02:24.687000+00:00,-59332,-15600,0.0,3.2,mR,Pontes e Lacerda/MT,jroberto,M,,,,,
usp2017jrpl,2017-05-18 16:55:56.544000+00:00,-48104,-12333,0.0,2.8,mR,Parana/TO,jroberto,M,,,,,
usp2017jfco,2017-05-11 20:48:07.286000+00:00,-50687,-21264,0.0,2.5,mR,Guararapes/SP,jroberto,M,,,,,
usp2017jdqj,2017-05-11 01:29:33.081000+00:00,-47434,-23593,0.0,2.2,mR,Votorantim/SP,jroberto,M,,,,,
usp2017iylg,2017-05-08 05:14:11.273000+00:00,-42340,-20577,0.0,2.7,mR,Pedra Bonita/MG,jroberto,M,,,,,
usp2017iwdx,2017-05-06 23:14:57.476000+00:00,-58079,-10960,0.0,2.7,mR,Castanheira/MT,jroberto,M,,,,,
usp2017ivbj,2017-05-06 08:49:41.700000+00:00,-51875,-10549,0.0,2.5,mR,Confresa/MT,jroberto,M,,,,,
usp2017iqxu,2017-05-04 02:29:04.371000+00:00,-73927,-8749,186.5,5.4,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2017ifar,2017-04-27 14:18:54.852000+00:00,-57589,-11483,0.0,2.8,mR,Porto dos Gauchos/MT,jroberto,M,,,,,
usp2017hqgi,2017-04-19 12:07:16.217000+00:00,-44506,-22641,0.0,2.3,mR,Arapei/SP,jroberto,M,,,,,
usp2017hpxl,2017-04-19 07:38:22.029000+00:00,-60301,-651,0.0,3.3,mR,Presidente Figueiredo/AM,jroberto,M,,,,,
usp2017hptg,2017-04-19 05:31:08.848000+00:00,-43605,-23334,0.0,2.1,mR,Itaguai,jroberto,M,,,,,
usp2017hhpd,2017-04-14 18:20:33.391000+00:00,-50609,-5780,0.0,3.3,mR,Parauapebas/PA,jroberto,M,,,,,
usp2017hhkn,2017-04-14 16:01:02.086000+00:00,-52065,-15996,0.0,2.8,mR,Aragarcas/GO,jroberto,M,,,,,
usp2017gzat,2017-04-10 01:59:51.497000+00:00,-40085,-3193,0.0,3.1,mR,Morrinhos/CE,jroberto,M,,,,,
usp2017grob,2017-04-05 23:37:28.574000+00:00,-44486,-10068,0.0,2.4,mR,Parnagua/PI,jroberto,M,,,,,
usp2017grbq,2017-04-05 17:20:59.270000+00:00,-45107,-10592,0.0,3.0,mR,Parnagua/PI,jroberto,M,,,,,
usp2017ginc,2017-04-01 00:55:18.094000+00:00,-56074,-15404,0.0,2.3,mR,Cuiaba/MT,jroberto,M,,,,,
usp2017gdih,2017-03-29 04:48:04.070000+00:00,-46534,-21926,0.0,2.2,mR,Pocos de Caldas/MG,jroberto,M,,,,,
usp2017gagp,2017-03-27 12:33:15+00:00,-51815,-15710,0.0,1.0,MLv,Araguaiana/MT,jroberto,M,,,,,
usp2017fzvr,2017-03-27 07:01:41.462000+00:00,-56334,-19492,0.0,2.7,mR,Miranda/MS,jroberto,M,,,,,
usp2017fyhe,2017-03-26 10:33:57.553000+00:00,-73577,-7397,163.0,4.0,mb,Peru-Brazil Border Region,jroberto@vitoria,M,,,,,
usp2017fxzv,2017-03-26 06:51:07.187000+00:00,-37466,-9947,0.0,2.4,mR,Monte Alegre de Sergipe/SE,jroberto@vitoria,M,,,,,
usp2017fxip,2017-03-25 22:08:54.295000+00:00,-55478,-7114,0.0,2.8,mR,Novo Progresso/PA,jroberto,M,,,,,
usp2017fung,2017-03-24 09:06:01.983000+00:00,-49529,-2591,0.0,3.5,mR,Estrela do Norte/GO,jroberto,M,,,,,
usp2017func,2017-03-24 09:05:18.079000+00:00,-49785,-2616,0.0,3.1,mR,Baiao/PA,jroberto,M,,,,,
usp2017fdtu,2017-03-15 05:05:39.318000+00:00,-41828,-21428,0.0,2.9,mR,Sao Jose de Uba/RJ,jroberto,M,,,,,
usp2017eyiy,2017-03-12 05:55:37.672000+00:00,-53146,-8499,0.0,2.8,mR,Rio Peti/PA,jroberto,M,,,,,
usp2017eycc,2017-03-12 02:27:39.184000+00:00,-49057,-13769,0.0,2.8,mR,Estrela do Norte/GO,jroberto,M,,,,,
usp2017espk,2017-03-09 02:22:56.463000+00:00,-48581,-21288,0.0,0.7,MLv,Jurupema/SP,jroberto,M,,,,,
usp2017esor,2017-03-09 02:01:59.136000+00:00,-48529,-21301,0.0,1.2,MLv,Jurupema/SP,jroberto,M,,,,,
usp2017erdx,2017-03-08 07:26:07+00:00,-52989,5749,0.0,4.0,mR,French Guiana,marcelo,M,,,,,
usp2017eqcs,2017-03-07 17:41:09.852000+00:00,-52934,-28414,0.0,2.6,mR,Nao-Me-Toque/RS,jroberto,M,,,,,
usp2017eocf,2017-03-06 15:09:47.206000+00:00,-57622,-11597,0.0,2.4,mR,Porto dos Gauchos/MT,jroberto,M,,,,,
usp2017encf,2017-03-06 02:01:50.001000+00:00,-74047,-8667,139.1,4.2,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2017emit,2017-03-05 16:12:09+00:00,-48570,-21370,0.0,1.3,MLv,Taquaritinga/SP,massumpcao,M,,,,,
usp2017elub,2017-03-05 08:46:11.183000+00:00,-40230,-3503,0.0,2.6,mR,Santana do Acarau/CE,jroberto,M,,,,,
usp2017elez,2017-03-05 01:09:46.240000+00:00,-47447,-19857,0.0,2.9,mR,Sacramento/MG,jroberto,M,,,,,
usp2017eivr,2017-03-03 18:15:01.220000+00:00,-53294,-8599,0.0,3.9,mR,Rio Peti/PA,jroberto,M,,,,,
usp2017efnt,2017-03-01 22:46:33.861000+00:00,-50180,607,0.0,3.8,mR,Itaubal/AP,jroberto,M,,,,,
usp2017eell,2017-03-01 08:28:11.333000+00:00,-39707,-13351,0.0,2.2,mR,Ubaira/BA,jroberto,M,,,,,
usp2017ecru,2017-02-28 09:23:48.293000+00:00,-57603,-11770,0.0,2.2,mR,Porto dos Gauchos/MT,jroberto,M,,,,,
usp2017eciy,2017-02-28 04:56:27.783000+00:00,-74129,-8418,155.9,4.8,mb,Peru-Brazil Border Region,jroberto@vitoria,M,,,,,
usp2017ears,2017-02-27 07:05:40.689000+00:00,-56882,-26950,15.0,3.4,mR,Paraguay,massumpcao,M,,,,,
usp2017duvv,2017-02-24 02:21:29.046000+00:00,-62708,-3620,0.0,3.1,mR,Western Brazil,jroberto,M,,,,,
usp2017dnha,2017-02-19 22:55:00.703000+00:00,-40799,-21812,0.0,2.2,mR,Sao Joao da Barra/RJ,jroberto,M,,,,,
usp2017dkfa,2017-02-18 06:29:47.565000+00:00,-40183,-22307,0.0,4.1,mb,Sao Joao da Barra/RJ,jroberto,M,,,,,
usp2017djev,2017-02-17 17:15:42.259000+00:00,-40103,-22424,0.0,3.5,mR,Sao Joao da Barra/RJ,jroberto,M,,,,,
usp2017dahk,2017-02-12 20:21:09.204000+00:00,-53286,-8548,0.0,3.9,mR,Rio Peti/PA,jroberto,M,,,,,
usp2017czqa,2017-02-12 11:33:54.767000+00:00,-53229,-8466,0.0,2.9,mR,Rio Peti/PA,jroberto,M,,,,,
usp2017cyob,2017-02-11 21:26:01.084000+00:00,-50543,-5669,0.0,3.4,mR,Parauapebas/PA,jroberto,M,,,,,
usp2017ciqs,2017-02-03 04:35:41.430000+00:00,-45537,-20622,0.0,2.5,mR,“Formiga/MG”,jroberto,M,,,,,
usp2017cayk,2017-01-29 23:24:02.722000+00:00,-59687,-29661,0.0,4.1,M,Northeastern Argentina,massumpcao,M,,,,,
usp2017axhs,2017-01-13 18:01:09.940000+00:00,-46566,-21932,0.0,2.2,mR,Pocos de Caldas/MG,jroberto,M,,,,,
usp2017avpj,2017-01-12 19:37:21.740000+00:00,-46547,-21960,0.0,2.3,mR,Pocos de Caldas/MG,jroberto,M,,,,,
usp2017avpb,2017-01-12 19:28:12.799000+00:00,-46534,-21938,0.0,2.2,mR,Pocos de Caldas/MG,jroberto,M,,,,,
usp2017avor,2017-01-12 19:15:47.278000+00:00,-46538,-21793,0.0,3.2,mR,Pocos de Caldas/MG,jroberto@vitoria,M,,,,,
usp2017aldx,2017-01-07 02:27:41.020000+00:00,-43927,-3230,0.0,2.8,mR,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017airz,2017-01-05 18:10:21.712000+00:00,-56411,-15691,0.0,3.1,mR,Nossa Senhora do Livramento/MT,jroberto,M,,,,,
usp2017aggp,2017-01-04 10:08:42.832000+00:00,-43930,-3181,0.0,3.0,mR,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017agfa,2017-01-04 09:21:04.792000+00:00,-43926,-3203,0.0,3.1,mR,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017afnn,2017-01-04 00:30:20.698000+00:00,-43931,-3228,0.0,3.0,mR,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017afbv,2017-01-03 18:35:55+00:00,-43930,-3340,0.0,1.5,MLv,Cachoeira Grande/MA,jroberto,M,,,,,
usp2017aexj,2017-01-03 16:21:22+00:00,-43930,-3340,0.0,2.1,MLv,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017aetj,2017-01-03 14:19:10+00:00,-43926,-3333,0.0,2.0,MLv,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017aesz,2017-01-03 14:08:20+00:00,-43932,-3344,0.0,2.6,mR,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017aerm,2017-01-03 13:23:04+00:00,-43930,-3340,0.0,2.0,MLv,Cachoeira Grande/MA,jroberto,M,,,,,
usp2017aerg,2017-01-03 13:15:12+00:00,-43930,-3340,0.0,2.4,MLv,Cachoeira Grande/MA,jroberto,M,,,,,
usp2017aeqw,2017-01-03 13:04:14.058000+00:00,-43949,-3303,0.0,2.4,MLv,Cachoeira Grande/MA,jroberto@vitoria,M,,,,,
usp2017aequ,2017-01-03 13:02:07+00:00,-43930,-3340,0.0,1.6,MLv,Cachoeira Grande/MA,jroberto,M,,,,,
usp2017aeql,2017-01-03 12:50:48+00:00,-43930,-3340,0.0,3.0,MLv,Cachoeira Grande/MA,mbianchi,M,,,,,
usp2017aeqf,2017-01-03 12:43:42.589000+00:00,-43936,-3331,0.0,4.6,mR,Presidente Vargas/MA,jroberto@vitoria,M,,,,,
usp2016zncu,2016-12-28 22:34:20.235000+00:00,-44719,-24104,0.0,2.1,mR,Ilhabela/SP,jroberto@vitoria,M,,,,,
usp2016zkbe,2016-12-27 06:21:17.416000+00:00,-45892,-25511,0.0,2.1,mR,Plataforma Continental/PR,jroberto@vitoria,M,,,,,
usp2016zgzh,2016-12-25 13:59:34.349000+00:00,-50116,-6434,0.0,3.8,mR,Canaa dos Carajas/PA,jroberto@vitoria,M,,,,,
usp2016zakn,2016-12-21 23:42:34.948000+00:00,-70215,-10786,152.7,4.0,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016yylt,2016-12-20 22:03:21.094000+00:00,-62309,-5403,0.0,4.0,mR,Tapaua/AM,jroberto,M,,,,,
usp2016yudu,2016-12-18 13:30:11.603000+00:00,-71056,-10093,640.0,6.2,mb,Peru-Brazil Border Region,jroberto@vitoria,M,,,,,
usp2016yqnj,2016-12-16 13:47:27.921000+00:00,-52040,-28041,0.0,2.6,mR,Tapejara/RS,jroberto,M,,,,,
usp2016ydzx,2016-12-09 17:20:47.569000+00:00,-73452,-5225,10.0,5.0,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016xjca,2016-11-28 06:35:53.044000+00:00,-73951,-8739,158.2,4.1,mb,Peru-Brazil Border Region,jroberto@vitoria,M,,,,,
usp2016wxwx,2016-11-22 03:29:20.159000+00:00,-47398,-23603,0.0,2.1,mR,Votorantim/SP,jroberto,M,,,,,
usp2016wsjp,2016-11-19 03:05:31.661000+00:00,-56704,-11693,0.0,2.6,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016wquz,2016-11-18 06:34:21.600000+00:00,-48129,-24779,0.0,2.4,mR,Cajati/SP,jroberto,M,,,,,
usp2016wqbe,2016-11-17 20:34:14.870000+00:00,-73243,-8729,125.0,4.2,mb,Peru-Brazil Border Region,cleusa,M,,,,,
usp2016vojq,2016-11-02 17:01:42.793000+00:00,-43558,-20223,0.0,2.5,mR,Ouro Preto/MG,jroberto,M,,,,,
usp2016vgbl,2016-10-29 03:47:31.302000+00:00,-50377,-8240,0.0,3.2,mR,Redencao/PA,jroberto@vitoria,M,,,,,
usp2016vebj,2016-10-28 01:29:45.949000+00:00,-73117,-8335,132.5,4.0,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016uzfh,2016-10-25 09:47:32.974000+00:00,-74103,-8555,142.7,4.3,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016urjx,2016-10-21 03:02:00.479000+00:00,-47407,-23596,0.0,2.2,mR,Votorantim/SP,jroberto,M,,,,,
usp2016twra,2016-10-09 18:46:09.861000+00:00,-36182,-5514,0.0,1.7,MLv,Pedra Preta/RN,jroberto,M,,,,,
usp2016twdt,2016-10-09 12:03:48.387000+00:00,-36200,-5538,0.0,2.0,mR,Pedra Preta/RN,jroberto,M,,,,,
usp2016tuux,2016-10-08 18:25:43.200000+00:00,-49116,-25211,0.0,2.8,mR,Bocaiuva do Sul/PR,jroberto,M,,,,,
usp2016ttcl,2016-10-07 19:59:55+00:00,-49053,-13688,0.0,4.2,mb,Santa Tereza de Goias/GO,jroberto@vitoria,M,,,,,
usp2016trun,2016-10-07 02:51:18.271000+00:00,-56782,-11553,0.0,2.1,MLv,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016tmvd,2016-10-04 09:30:02.298000+00:00,-56799,-11558,0.0,1.9,MLv,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016tmex,2016-10-04 01:17:59.046000+00:00,-50280,-8335,0.0,3.0,mR,Redencao/PA,jroberto,M,,,,,
usp2016tluz,2016-10-03 20:17:05.074000+00:00,-73859,-7877,150.6,4.0,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016thwn,2016-10-01 16:31:07.102000+00:00,-48195,-18860,0.0,2.9,mR,Uberlandia/MG,jroberto,M,,,,,
usp2016terc,2016-09-29 22:21:45.385000+00:00,-47259,-24372,0.0,2.4,mR,Pedro de Toledo/SP,jroberto,M,,,,,
usp2016sobl,2016-09-20 20:16:57.044000+00:00,-35325,-8669,0.0,1.2,mR,Gameleira/PE,jroberto,M,,,,,
usp2016smxv,2016-09-20 05:18:49.665000+00:00,-43918,-10476,0.0,2.2,mR,Mansidao/BA,jroberto,M,,,,,
usp2016sdon,2016-09-15 02:22:40.284000+00:00,-36260,-9427,0.0,1.4,mR,Viçosa/AL,jroberto,M,,,,,
usp2016sdom,2016-09-15 02:21:46.007000+00:00,-36262,-9411,0.0,1.6,mR,Vicosa/AL,jroberto@vitoria,M,,,,,
usp2016sddm,2016-09-14 20:48:36.348000+00:00,-36255,-9302,0.0,1.6,mR,Cha Preta/AL,jroberto@vitoria,M,,,,,
usp2016safq,2016-09-13 06:29:03.403000+00:00,-59112,-10087,0.0,3.6,mR,Aripuana/MT,jroberto,M,,,,,
usp2016rzrf,2016-09-12 23:12:13.182000+00:00,-36381,-9698,0.0,1.5,mR,Anadia/AL,jroberto,M,,,,,
usp2016rzoj,2016-09-12 21:46:32.820000+00:00,-36375,-9640,0.0,1.3,mR,Anadia/AL,jroberto,M,,,,,
usp2016rzlp,2016-09-12 20:22:34.713000+00:00,-36377,-9676,0.0,1.4,mR,Anadia/AL,jroberto@vitoria,M,,,,,
usp2016rzbo,2016-09-12 15:17:39.195000+00:00,-36363,-9706,0.0,1.5,mR,Anadia/AL,jroberto@vitoria,M,,,,,
usp2016ruxn,2016-09-10 08:42:11.369000+00:00,-55321,-19378,0.0,2.4,mR,Rio Negro/MS,jroberto,M,,,,,
usp2016rrow,2016-09-08 12:56:12.486000+00:00,-56814,-11562,0.0,2.8,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016rrgs,2016-09-08 08:48:27.992000+00:00,-56782,-11556,0.0,3.1,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016rnfu,2016-09-06 03:48:20.784000+00:00,-47561,-23556,0.0,2.2,mR,Aracoiaba da Serra/SP,jroberto,M,,,,,
usp2016rjuk,2016-09-04 06:38:05.077000+00:00,-43850,-20259,0.0,2.6,mR,Itabirito/MG,jroberto,M,,,,,
usp2016rdbz,2016-08-31 14:30:34.724000+00:00,-41669,-21467,0.0,2.5,mR,Italva/RJ,jroberto,M,,,,,
usp2016rcqn,2016-08-31 08:42:18.587000+00:00,-71099,-10276,616.7,3.7,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016rawr,2016-08-30 09:34:28.463000+00:00,-70877,-7187,631.2,3.9,mb,Ipixuna/AM,jroberto,M,,,,,
usp2016quxg,2016-08-27 03:02:39.838000+00:00,-43910,-20250,0.0,2.2,mR,Itabirito/MG,massumpcao,M,,,,,
usp2016qujv,2016-08-26 20:15:22.061000+00:00,-36974,-11239,0.0,2.4,mR,Margem Continental/SE,jroberto@vitoria,M,,,,,
usp2016qajv,2016-08-15 21:31:55.114000+00:00,-73887,-8808,138.5,4.0,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016pwiz,2016-08-13 16:34:22.324000+00:00,-56400,-18594,0.0,2.8,mR,Corumba/MS,jroberto,M,,,,,
usp2016pvlg,2016-08-13 04:35:07.569000+00:00,-73786,-7825,159.1,3.8,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016pvha,2016-08-13 02:26:41.746000+00:00,-56479,-18637,0.0,3.1,mR,Corumba/MS,jroberto,M,,,,,
usp2016pugu,2016-08-12 13:11:23.812000+00:00,-36982,-9661,0.0,2.4,mR,Jaramataia/AL,jroberto@vitoria,M,,,,,
usp2016prvz,2016-08-11 05:27:23.859000+00:00,-47421,-24265,0.0,2.8,mR,Miracatu/SP,jroberto,M,,,,,
usp2016prmr,2016-08-11 00:44:56.008000+00:00,-40124,-17062,0.0,2.8,mR,Itanhem/BA,jroberto,M,,,,,
usp2016ppoa,2016-08-09 23:09:08.878000+00:00,-73701,-8121,178.5,3.9,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2016pmcs,2016-08-08 02:02:17.205000+00:00,-49136,-13407,0.0,2.8,mR,Porangatu/GO,jroberto,M,,,,,
usp2016pizq,2016-08-06 09:04:09.376000+00:00,-56810,-11552,0.0,1.6,MLv,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016phab,2016-08-05 07:01:25.747000+00:00,-56796,-11547,0.0,2.5,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016pcgz,2016-08-02 16:50:14.177000+00:00,-44230,-19975,0.0,2.3,mR,Betim/MG,jroberto,M,,,,,
usp2016oyif,2016-07-31 12:54:47.456000+00:00,-56783,-11560,0.0,2.9,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016ovcj,2016-07-29 18:32:26.588000+00:00,-43991,-20492,0.0,2.4,mR,Jeceaba/MG,jroberto,M,,,,,
usp2016oqlm,2016-07-27 05:29:15.511000+00:00,-56697,-11683,0.0,2.4,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016ohgr,2016-07-22 04:49:57.649000+00:00,-60939,3937,0.0,3.4,mR,Amajari/RR,jroberto,M,,,,,
usp2016ocpi,2016-07-19 15:30:44.399000+00:00,-39092,-20118,0.0,3.8,mR,Margem Continental/ES,jroberto,M,,,,,
usp2016obuy,2016-07-19 05:13:28.342000+00:00,-44367,-19902,1.0,2.3,mR,Florestal/MG,jroberto,M,,,,,
usp2016obgx,2016-07-18 22:07:17+00:00,-54795,-22224,0.0,2.2,MLv,Dourados/MS,jroberto,M,,,,,
usp2016oaxm,2016-07-18 17:21:59.024000+00:00,-46430,-24196,0.0,2.5,mR,Praia Grande/SP,jroberto,M,,,,,
usp2016nwss,2016-07-16 10:24:57.363000+00:00,-60463,-689,0.0,3.8,mR,Presidente Figueiredo/AM,jroberto,M,,,,,
usp2016nwsq,2016-07-16 10:22:46.071000+00:00,-60420,-674,0.0,3.0,mR,Presidente Figueiredo/AM,jroberto,M,,,,,
usp2016nwsg,2016-07-16 10:11:04.674000+00:00,-43904,-15136,0.0,2.3,mR,Itacarambi/MG,jroberto,M,,,,,
usp2016npye,2016-07-12 17:13:25.388000+00:00,-44004,-20485,0.0,2.4,mR,Jeceaba/MG,jroberto,M,,,,,
usp2016nouc,2016-07-12 02:01:15.320000+00:00,-44152,-16516,0.0,2.2,mR,Coracao de Jesus/MG,jroberto,M,,,,,
usp2016nkrq,2016-07-09 20:13:53.249000+00:00,-48461,-12100,0.0,2.5,mR,Peixe/TO,jroberto,M,,,,,
usp2016njty,2016-07-09 08:15:31.620000+00:00,-43574,-12273,0.0,2.2,mR,Muquem de Sao Francisco/BA,jroberto,M,,,,,
usp2016njpl,2016-07-09 05:59:59.226000+00:00,-41579,-12281,0.0,2.5,mR,Iraquara/BA,jroberto,M,,,,,
usp2016njma,2016-07-09 04:15:30.406000+00:00,-42903,-12421,0.0,2.6,mR,Oliveira dos Brejinhos/BA,jroberto,M,,,,,
usp2016njlc,2016-07-09 03:47:23.106000+00:00,-56666,-11651,0.0,3.1,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2016nixb,2016-07-08 20:42:16.032000+00:00,-50360,-27351,0.0,2.5,mR,Ponte Alta/SC,jroberto,M,,,,,
usp2016nivg,2016-07-08 19:47:34.734000+00:00,-52078,-27993,0.0,2.5,mR,Tapejara/RS,jroberto,M,,,,,
